# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0,3.0,1.9601300147149103,0,3.0,-18.82217760032759,0.0,0.0,0.0
 0.018968590209520422,2.0005393953208004,3.0000184603060305,1.9601300147149103,0.056905770628561274,3.0000000000000004,-18.82217760032759,0.0,-65.10066235988899,0.0
 0.030609228971268446,2.0014048809554597,3.000036624656444,1.202316721032916,0.09182768691380536,3.000000000000001,-5.797090107753454,0.0,-31.078798131894732,0.0
 0.04158946959214278,2.002593885296904,3.0000544948376935,0.8610640393371318,0.12476840877642836,2.9999999999999996,-2.5101035290702898,0.0,-18.10433365221157,0.0
 0.05231048157133755,2.0041038367380564,3.0000720726362315,0.6669672613764327,0.15693144471401266,2.9999999999999987,-1.3094968687482555,0.0,-11.836441734130323,0.0
 0.06289137928365139,2.005932163671842,3.000089359838509,0.5417270821098371,0.18867413785095416,2.9999999999999987,-0.768873564555646,0.0,-8.341762098452351,0.0
 0.07338113554638885,2.0080762944911856,3.00010635823098,0.4542240308953306,0.22014340663916654,3.0,-0.4899496571888569,0.0,-6.196941569516129,0.0
 0.08380376483730918,2.0105336575890114,3.0001230696000962,0.38963560617876997,0.2514112945119275,2.9999999999999973,-0.3315471182395058,0.0,-4.786751968579039,0.0
 0.09417246238865448,2.0133016813582443,3.00013949573231,0.34000322276326717,0.28251738716596336,2.999999999999996,-0.2349225389981335,0.0,-3.8102582023558633,0.0
 0.10449508504612082,2.016377794191809,3.000155638414074,0.3006713651128316,0.3134852551383624,3.0000000000000027,-0.17262573229753686,0.0,-3.106184169135342,0.0
 0.11477659948974638,2.0197594244826296,3.000171499431841,0.2687350877133055,0.34432979846923906,2.9999999999999987,-0.1306459823007674,0.0,-2.581800745705052,0.0
 0.1250202937415876,2.023444000623632,3.0001870805720627,0.24228791025512728,0.3750608812247627,2.9999999999999987,-0.10131701936078935,0.0,-2.1807248145298637,0.0
 0.13522842536073273,2.0274289510077392,3.000202383621192,0.22002678432327058,0.4056852760821981,3.0,-0.08020105297799375,0.0,-1.8670749166642266,0.0
 0.14540259034894734,2.031711704027877,3.0002174103656807,0.2010308560757717,0.43620777104684194,3.0,-0.06460667165360245,0.0,-1.6171354079504379,0.0
 0.15554394392647392,2.0362896880769688,3.0002321625919817,0.18463091412100863,0.4666318317794217,3.0000000000000027,-0.052836359974656966,0.0,-1.4147222837809672,0.0
 0.1656533382933884,2.0411603315479403,3.0002466420865472,0.17032892863460491,0.49696001488016517,3.0,-0.04378303878579625,0.0,-1.248484819907077,0.0
 0.1757314116805825,2.0463210628337154,3.00026085063583,0.15774660699678358,0.5271942350417476,3.0000000000000084,-0.03670353914863731,0.0,-1.1102712372163583,0.0
 0.18577864768298732,2.05176931032722,3.0002747900262823,0.14659144984978884,0.5573359430489621,3.0000000000000053,-0.031086227351280502,0.0,-0.9941045744485847,0.0
 0.19579541584424867,2.0575025024213773,3.0002884620443564,0.136633734799488,0.5873862475327462,3.0000000000000053,-0.026570965088345787,0.0,-0.8955216523959515,0.0
 0.2057820000633306,2.063518067509112,3.000301868476505,0.1276905323978244,0.617346000189992,3.0,-0.022899210673219445,0.0,-0.811135114228606,0.0
 0.21573861888566984,2.06981343398335,3.0003150111091803,0.11961436925203559,0.6472158566570096,3.0,-0.019882053178613707,0.0,-0.7383364926956585,0.0
 0.2256654402621554,2.0763860302370145,3.0003278917288343,0.11228503477330494,0.6769963207864663,2.9999999999999973,-0.01737925887700457,0.0,-0.6750906774335054,0.0
 0.23556259245983743,2.0832332846630304,3.0003405121219204,0.10560355959150927,0.7066877773795124,2.9999999999999973,-0.015285232498668578,0.0,-0.6197910098144962,0.0
 0.2454301722465675,2.090352625654323,3.00035287407489,0.09948772235106675,0.7362905167397026,3.0000000000000027,-0.013519413709718918,0.0,-0.5711553606903067,0.0
 0.2552682511125947,2.097741481603816,3.000364979374196,0.09386865086784128,0.7658047533377843,3.0000000000000058,-0.012019615559831614,0.0,-0.528150495275869,0.0
 0.2650768800573336,2.105397280904435,3.0003768298062914,0.08868821863270022,0.795230640172001,3.0,-0.010737304131703502,0.0,-0.48993622769325335,0.0
 0.2748560933130241,2.113317451949104,3.000388427157627,0.08389702778039937,0.8245682799390724,3.0000000000000058,-0.00963422105727836,0.0,-0.4558236692540517,0.0
 0.284605911270838,2.121499423130747,3.000399773214657,0.07945282998430958,0.8538177338125142,3.0,-0.008679934977599828,0.0,-0.425243658647673,0.0
 0.2943263428017647,2.1299406228422906,3.000410869763833,0.07531927811646412,0.8829790284052943,3.0000000000000058,-0.007850025073069242,0.0,-0.3977226057996937,0.0
 0.3040173871133277,2.138638479476657,3.0004217185916073,0.07146493071994897,0.9120521613399835,3.0000000000000058,-0.007124738256035347,0.0,-0.37286385080444123,0.0
 0.3136790352468531,2.1475904214267723,3.000432321484433,0.06786245139176515,0.9410371057405595,2.9999999999999942,-0.006487981338512933,0.0,-0.35033312829257446,0.0
 0.323311271293788,2.1567938770855606,3.000442680228761,0.06448796000498994,0.9699338138813643,3.0000000000000058,-0.005926560808267546,0.0,-0.3298471354535049,0.0
 0.3329140733906145,2.166246274845947,3.000452796611045,0.06132050324102481,0.9987422201718439,3.0,-0.0054295694862090595,0.0,-0.3111644816203841,0.0
